signature_id	species	function_label	perturbation_genes	split_group	split	assay_type	source	subseries	subseries_response_class	target_raw	target_stable_id	target_resolution_method	target_resolution_candidates	target_ncbi_gene_id	final_matrix_sample_titles	source_sample_titles	source_title_match_methods	source_title_removed_prefixes	source_gsm_accessions	n_source_arrays	mutant_channels	dye_swap_complete	control_sources	platform	benchmark_ready	benchmark_blocker	mapping_status	label_policy	primary_label_score	candidate_label_count	split_origin	benchmark_eligible	input_function_label	subseries_response_class_role
GSE42527:SMI1	yeast	GO:0005975	YGR229C	YPG_813d696fc005	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SMI1	YGR229C	gpl11232_primary_name			smi1-del-1-a;smi1-del-1-b	[hs1991] smi1-del-1-a;[hs1991] smi1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107754;GSM1107755	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.23456653177	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:IPK1	yeast	GO:0016071	YDR315C	YPG_9c709152df3c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	IPK1	YDR315C	gpl11232_primary_name			ipk1-del-1-a;ipk1-del-1-b	[hs1991] ipk1-del-1-a;[hs1991] ipk1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107363;GSM1107364	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.24320064672	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:YER064C	yeast	GO:0006355	YER064C	YPG_0d0b44bddd75	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	YER064C	YER064C	direct_systematic_name			yer064c-del-1-a;yer064c-del-1-b	[hs1991] yer064c-del-1-a;[hs1991] yer064c-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107965;GSM1107966	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.85145169004	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:BRR1	yeast	GO:0016071	YPR057W	YPG_2e7986180c9c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	BRR1	YPR057W	gpl11232_primary_name			brr1-del-1-a;brr1-del-1-b	[hs1991] brr1-del-1-a;[hs1991] brr1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107141;GSM1107142	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.24320064672	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:IST3	yeast	GO:0006913	YIR005W	YPG_d8f451593e05	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	IST3	YIR005W	gpl11232_primary_name			ist3-del-1-a;ist3-del-2-b	[hs1991] ist3-del-1-a;[hs1991] ist3-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107371;GSM1107372	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.60791877137	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:HCR1	yeast	GO:0002181	YLR192C	YPG_11643142ca8d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	HCR1	YLR192C	gpl11232_primary_name			hcr1-del-1-a;hcr1-del-2-b	[hs1991] hcr1-del-1-a;[hs1991] hcr1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107327;GSM1107328	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.60391875896	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ARX1	yeast	GO:0006913	YDR101C	YPG_09f54373e4e8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ARX1	YDR101C	gpl11232_primary_name			arx1-del-1-a;arx1-del-1-b	[hs1991] arx1-del-1-a;[hs1991] arx1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107110;GSM1107111	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.60791877137	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PUF4	yeast	GO:0016071	YGL014W	YPG_5c01d95a002b	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PUF4	YGL014W	gpl11232_primary_name			puf4-del-1-a;puf4-del-2-b	[hs1991] puf4-del-1-a;[hs1991] puf4-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107597;GSM1107598	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.24320064672	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NAM7	yeast	GO:0006310	YMR080C	YPG_d33c96844b3f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NAM7	YMR080C	gpl11232_primary_name			nam7-del-1-a;nam7-del-2-b	[hs1991] nam7-del-1-a;[hs1991] nam7-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107479;GSM1107480	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.34072770652	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:HDA2	yeast	GO:0031047	YDR295C	YPG_04c6a5a47828	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	HDA2	YDR295C	gpl11232_primary_name			hda2-del-1-a;hda2-del-2-b	hda2-del-1-a;hda2-del-2-b	exact;exact	;	GSM636409;GSM636410	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	5.88522645351	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MRT4	yeast	GO:0006913	YKL009W	YPG_aa853f9fe8a2	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MRT4	YKL009W	gpl11232_primary_name			mrt4-del-1-a;mrt4-del-2-b	[hs1991] mrt4-del-1-a;[hs1991] mrt4-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107461;GSM1107462	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.60791877137	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:BUR2	yeast	GO:0006351	YLR226W	YPG_a1e8bfbc46d7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	BUR2	YLR226W	gpl11232_primary_name			bur2-del-1-a;bur2-del-2-b	bur2-del-1-a;bur2-del-2-b	exact;exact	;	GSM636351;GSM636352	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.03970526178	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PIN4	yeast	GO:0000278	YBL051C	YPG_7db5742d3f15	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PIN4	YBL051C	gpl11232_primary_name			pin4-del-1-b;pin4-del-2-a	[hs1991] pin4-del-1-b;[hs1991] pin4-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107573;GSM1107574	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.02143055478	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ABF2	yeast	GO:0006325	YMR072W	YPG_a76f46b1635e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ABF2	YMR072W	gpl11232_primary_name			abf2-del-1-d;abf2-del-2-a	[hs1991] abf2-del-1-d;[hs1991] abf2-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107086;GSM1107087	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.65308034386	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CTF4	yeast	GO:0006260	YPR135W	YPG_9dde9321394c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CTF4	YPR135W	gpl11232_primary_name			ctf4-del-1-d;ctf4-del-2-a	[hs1991] ctf4-del-1-d;[hs1991] ctf4-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107209;GSM1107210	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.35681910437	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PHO13	yeast	GO:0098754	YDL236W	YPG_d95a064d748d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PHO13	YDL236W	gpl11232_primary_name			pho13-del-1-a;pho13-del-2-b	[hs1991] pho13-del-1-a;[hs1991] pho13-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107563;GSM1107564	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.38232111684	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MRC1	yeast	GO:0032200	YCL061C	YPG_0eed82863a13	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MRC1	YCL061C	gpl11232_primary_name			mrc1-del-1-a;mrc1-del-2-b	[hs1991] mrc1-del-1-a;[hs1991] mrc1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107455;GSM1107456	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.98065156687	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:VHR1	yeast	GO:0006355	YIL056W	YPG_ed188a110e64	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	VHR1	YIL056W	gpl11232_primary_name			vhr1-del-1-a;vhr1-del-2-b	[hs1991] vhr1-del-1-a;[hs1991] vhr1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107923;GSM1107924	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.66630652104	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:DEG1	yeast	GO:0006399	YFL001W	YPG_5ff71f3b14e3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	DEG1	YFL001W	gpl11232_primary_name			deg1-del-1-a;deg1-del-2-b	[hs1991] deg1-del-1-a;[hs1991] deg1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107235;GSM1107236	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.58537058217	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PIH1	yeast	GO:0006457	YHR034C	YPG_c0daa1a1bb64	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PIH1	YHR034C	gpl11232_primary_name			pih1-del-1-a;pih1-del-2-b	[hs1991] pih1-del-1-a;[hs1991] pih1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107571;GSM1107572	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.63116840141	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RNY1	yeast	GO:0012501	YPL123C	YPG_50d23889e2e1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RNY1	YPL123C	gpl11232_primary_name			rny1-del-1-a;rny1-del-2-b	[hs1991] rny1-del-1-a;[hs1991] rny1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107657;GSM1107658	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.27303772361	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MEI5	yeast	GO:0140013	YPL121C	YPG_489ec2c1e44f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MEI5	YPL121C	gpl11232_primary_name			mei5-del-1-a;mei5-del-2-b	[hs1991] mei5-del-1-a;[hs1991] mei5-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107431;GSM1107432	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.23464065584	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CCE1	yeast	GO:0007005	YKL011C	YPG_e322487a9b23	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CCE1	YKL011C	gpl11232_primary_name			cce1-del-1-b;cce1-del-2-a	[hs1991] cce1-del-1-b;[hs1991] cce1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107159;GSM1107160	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NMD2	yeast	GO:0006310	YHR077C	YPG_9b1ec1298997	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NMD2	YHR077C	gpl11232_primary_name			nmd2-del-1-a;nmd2-del-2-b	[hs1991] nmd2-del-1-a;[hs1991] nmd2-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107495;GSM1107496	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.34072770652	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ELG1	yeast	GO:0006260	YOR144C	YPG_6d40b484e94e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ELG1	YOR144C	gpl11232_primary_name			elg1-del-1-b;elg1-del-2-a	[hs1991] elg1-del-1-b;[hs1991] elg1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107273;GSM1107274	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.72979900485	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:STE50	yeast	GO:0007163	YCL032W	YPG_1cf0aa06aea6	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	STE50	YCL032W	gpl11232_primary_name			ste50-del-1-b;ste50-del-2-a	[hs1991] ste50-del-1-b;[hs1991] ste50-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107792;GSM1107793	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.39607766459	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:YPT6	yeast	GO:0006914	YLR262C	YPG_c091ae314a10	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	YPT6	YLR262C	gpl11232_primary_name			ypt6-del-1-b;ypt6-del-2-a	[hs1991] ypt6-del-1-b;[hs1991] ypt6-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1108003;GSM1108004	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.08428924572	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TRM10	yeast	GO:0006399	YOL093W	YPG_f9badec3a2de	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TRM10	YOL093W	gpl11232_primary_name			trm10-del-1-a;trm10-del-2-b	[hs1991] trm10-del-1-a;[hs1991] trm10-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107851;GSM1107852	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.58537058217	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TIP41	yeast	GO:0023052	YPR040W	YPG_0dd7d7e3150d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TIP41	YPR040W	gpl11232_primary_name			tip41-del-1-a;tip41-del-2-b	[hs1991] tip41-del-1-a;[hs1991] tip41-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107837;GSM1107838	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.764647210267	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:HUR1	yeast	GO:0006260	YGL168W	YPG_bf75f1dfa36a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	HUR1	YGL168W	gpl11232_primary_name			hur1-del-1-a;hur1-del-2-b	[hs1991] hur1-del-1-a;[hs1991] hur1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107351;GSM1107352	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.72979900485	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:YPT7	yeast	GO:0006914	YML001W	YPG_8b04293001b0	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	YPT7	YML001W	gpl11232_primary_name			ypt7-del-1-a;ypt7-del-2-b	[hs1991] ypt7-del-1-a;[hs1991] ypt7-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1108005;GSM1108006	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.08428924572	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TIF2	yeast	GO:0002181	YJL138C	YPG_83203aa7924d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TIF2	YJL138C	gpl11232_primary_name			tif2-del-1-a	[hs1991] tif2-del-1-a	strip_anchored_submitter_batch_prefix	[hs1991] 	GSM1107834	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.10829247399	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CLB5	yeast	GO:0006260	YPR120C	YPG_535ec50036b7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CLB5	YPR120C	gpl11232_primary_name			clb5-del-1-b;clb5-del-1-a	[hs1991] clb5-del-1-b;[hs1991] clb5-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107192;GSM1107191	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.44712112708	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SEH1	yeast	GO:0006913	YGL100W	YPG_ede25c3f2462	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SEH1	YGL100W	gpl11232_primary_name			seh1-del-2-a;seh1-del-2-b	[hs1991] seh1-del-2-a;[hs1991] seh1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107725;GSM1107726	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32530480301	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CLN3	yeast	GO:0000278	YAL040C	YPG_d0c5d8c93ddb	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CLN3	YAL040C	gpl11232_primary_name			cln3-del-2-a;cln3-del-1-b	[hs1991] cln3-del-2-a;[hs1991] cln3-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107196;GSM1107195	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.02143055478	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PEP7	yeast	GO:0016192	YDR323C	YPG_4cf4c08380e1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PEP7	YDR323C	gpl11232_primary_name			pep7-del-1-a;pep7-del-1-b	[hs1991] pep7-del-1-a;[hs1991] pep7-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107547;GSM1107548	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.33045062875	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:APQ12	yeast	GO:0061024	YIL040W	YPG_9dcb4715d88c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	APQ12	YIL040W	gpl11232_primary_name			apq12-del-2-b;apq12-del-2-a	[hs1991] apq12-del-2-b;[hs1991] apq12-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107103;GSM1107102	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.68750891408	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:DBR1	yeast	GO:0016071	YKL149C	YPG_dd9a850168ab	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	DBR1	YKL149C	gpl11232_primary_name			dbr1-del-2-a;dbr1-del-2-b	[hs1991] dbr1-del-2-a;[hs1991] dbr1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107225;GSM1107226	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.49244516302	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
