yeast_systematic	yeast_common	yeast_uniprot	yeast_omaid	human_symbol	human_uniprot	human_omaid	ortholog_type	score	distance	is_main_isoform_pair	source
YNR003C	RPC34	P32910	YEAST05441	POLR3F	Q9H1D9	HUMAN56229	1:1	411.9599914550781	124.0	yes	OMA All.May2026 (API)
YNL016W	PUB1	P32588	YEAST05443	TIA1	P31483	HUMAN63114	1:n	555.1199951171875	118.0	yes	OMA All.May2026 (API)
YNL330C	RPD3	P32561	YEAST05444	HDAC1	Q13547	HUMAN48660	1:n	2531.300048828125	44.02170181274414	yes	OMA All.May2026 (API)
YNL330C	RPD3	P32561	YEAST05444	HDAC2	Q92769	HUMAN86199	1:n	2536.89990234375	43.064701080322266	yes	OMA All.May2026 (API)
YNL132W	KRE33	P53914	YEAST05447	NAT10	Q9H0A0	HUMAN05339	1:1	4845.97021484375	55.0	yes	OMA All.May2026 (API)
YNR027W	BUD17	P53727	YEAST05448	PDXK	O00764	HUMAN58832	m:1	536.3599853515625	103.0	yes	OMA All.May2026 (API)
YNL083W	SAL1	D6W196	YEAST05449	SLC25A23	Q9BV35	HUMAN40135	1:1	352.7200012207031	138.0	yes	OMA All.May2026 (API)
YNL274C	GOR1	P53839	YEAST05452	GRHPR	Q9UBQ7	HUMAN97039	1:1	494.70001220703125	120.0	yes	OMA All.May2026 (API)
YNR035C	ARC35	P53731	YEAST05456	ARPC2	O15144	HUMAN66865	1:1	578.2999877929688	98.0	yes	OMA All.May2026 (API)
YNL024C	EFM6	P53970	YEAST05459	VCPKMT	Q9H867	HUMAN19280	1:1	234.32000732421875	127.0	yes	OMA All.May2026 (API)
YNL141W	AAH1	P53909	YEAST05462	ADA	P00813	HUMAN57117	1:1	350.70001220703125	185.0	yes	OMA All.May2026 (API)
YNL320W		P42840	YEAST05463	ABHD13	Q7L211	HUMAN17613	1:1	522.5	124.0	yes	OMA All.May2026 (API)
YNL062C	GCD10	P41814	YEAST05470	TRMT6	Q9UJA5	HUMAN56040	1:1	366.1700134277344	148.0	yes	OMA All.May2026 (API)
YNL325C	FIG4	P42837	YEAST05471	FIG4	A0A6Q8PHH5	HUMAN86063	1:1	1880.1500244140625	92.0	yes	OMA All.May2026 (API)
YNL135C	FPR1	P20081	YEAST05474	FKBP1B	P68106	HUMAN61722	1:n	514.97998046875	63.0	yes	OMA All.May2026 (API)
YNL135C	FPR1	P20081	YEAST05474	FKBP1C	Q5VVH2	HUMAN85325	1:n	525.3499755859375	62.0	yes	OMA All.May2026 (API)
YNL135C	FPR1	P20081	YEAST05474	FKBP1A	P62942	HUMAN55796	1:n	566.52001953125	58.0	yes	OMA All.May2026 (API)
YNL243W	SLA2	P33338	YEAST05476	HIP1	O00291	HUMAN89418	1:n	683.75	166.0	yes	OMA All.May2026 (API)
YNL243W	SLA2	P33338	YEAST05476	HIP1R	O75146	HUMAN16072	1:n	736.52001953125	169.0	yes	OMA All.May2026 (API)
YNL220W	ADE12	P80210	YEAST05484	ADSS2	P30520	HUMAN55484	1:n	2079.550048828125	61.0	yes	OMA All.May2026 (API)
YNL220W	ADE12	P80210	YEAST05484	ADSS1	Q8N142	HUMAN21567	1:n	2155.25	59.0	yes	OMA All.May2026 (API)
YNL185C	MRPL19	P53875	YEAST05489	MRPL11	Q9Y3B7	HUMAN07384	1:1	449.20001220703125	88.0	yes	OMA All.May2026 (API)
YNL079C	TPM1	P17536	YEAST05491	TPM1	Q6ZN40	HUMAN23472	1:n	211.25999450683594	155.0	yes	OMA All.May2026 (API)
YNL079C	TPM1	P17536	YEAST05491	TPM2b	A7XZE4	HUMAN96940	1:n	239.0399932861328	145.0	yes	OMA All.May2026 (API)
YNL079C	TPM1	P17536	YEAST05491	TPM3	P06753	HUMAN52344	1:n	253.27999877929688	144.0	yes	OMA All.May2026 (API)
YNL079C	TPM1	P17536	YEAST05491	TPM4	A0A2R8YHD2	HUMAN41569	1:n	253.47000122070312	144.0	yes	OMA All.May2026 (API)
YNL244C	SUI1	P32911	YEAST05492	EIF1B	O60739	HUMAN69332	1:n	580.239990234375	50.0	yes	OMA All.May2026 (API)
YNL244C	SUI1	P32911	YEAST05492	EIF1	P41567	HUMAN33658	1:n	590.780029296875	49.0	yes	OMA All.May2026 (API)
YOR185C	GSP2	P32836	YEAST05493	RAN	P62826	HUMAN16295	m:1	1853.3199462890625	16.37299919128418	yes	OMA All.May2026 (API)
YOL119C	MCH4	Q08268	YEAST05503	SLC16A7	O60669	HUMAN13908	m:n	272.1400146484375	219.0	yes	OMA All.May2026 (API)
YOL119C	MCH4	Q08268	YEAST05503	SLC16A2	P36021	HUMAN101328	m:n	280.6499938964844	235.0	yes	OMA All.May2026 (API)
YOL119C	MCH4	Q08268	YEAST05503	SLC16A12	Q6ZSM3	HUMAN02108	m:n	320.44000244140625	217.0	yes	OMA All.May2026 (API)
YOR206W	NOC2	P39744	YEAST05505	NOC2L	Q9Y3T9	HUMAN46720	1:1	1079.5400390625	134.0	yes	OMA All.May2026 (API)
YOR341W	RPA190	P10964	YEAST05507	POLR1A	O95602	HUMAN63656	1:1	3996.639892578125	99.0	yes	OMA All.May2026 (API)
YOR160W	MTR10	Q99189	YEAST05510	IPO13	O94829	HUMAN49421	1:n	409.9700012207031	182.0	yes	OMA All.May2026 (API)
YOR160W	MTR10	Q99189	YEAST05510	TNPO3	Q9Y5L0	HUMAN91264	1:n	615.97998046875	182.0	yes	OMA All.May2026 (API)
YOR039W	CKB2	P38930	YEAST05512	CSNK2B	Q5SRQ3	HUMAN83991	1:n	750.1199951171875	81.0	yes	OMA All.May2026 (API)
YOR039W	CKB2	P38930	YEAST05512	CSNK2B	P67870	HUMAN83988	1:n	798.97998046875	82.0	yes	OMA All.May2026 (API)
YOR281C	PLP2	Q12017	YEAST05514	PDCL2	Q8N4E4	HUMAN75609	1:n	374.4200134277344	110.0	yes	OMA All.May2026 (API)
YOR281C	PLP2	Q12017	YEAST05514	PDCL3	Q9H2J4	HUMAN64061	1:n	377.69000244140625	122.0	yes	OMA All.May2026 (API)
YOR270C	VPH1	P32563	YEAST05521	TCIRG1	Q13488	HUMAN07667	m:n	1851.780029296875	117.0	yes	OMA All.May2026 (API)
YOR270C	VPH1	P32563	YEAST05521	ATP6V0A2	Q9Y487	HUMAN16192	m:n	1985.3499755859375	107.0	yes	OMA All.May2026 (API)
YOR270C	VPH1	P32563	YEAST05521	ATP6V0A4	Q9HBG4	HUMAN91507	m:n	2220.2900390625	98.0	yes	OMA All.May2026 (API)
YOR270C	VPH1	P32563	YEAST05521	ATP6V0A1	A0A994J3Z0	HUMAN33847	m:n	2346.610107421875	94.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A9	Q9NRM0	HUMAN74893	m:n	348.3599853515625	189.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A7	Q6PXP3	HUMAN47322	m:n	408.1099853515625	166.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A10	O95528	HUMAN57391	m:n	428.3500061035156	162.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A5	P22732	HUMAN47323	m:n	454.5799865722656	150.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A6	Q9UGQ3	HUMAN99148	m:n	494.1400146484375	176.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A4	P14672	HUMAN31341	m:n	538.2999877929688	166.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A2	P11168	HUMAN73390	m:n	552.8200073242188	149.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A1	P11166	HUMAN49272	m:n	580.0800170898438	154.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A12	Q8TD20	HUMAN86606	m:n	580.780029296875	153.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A3	P11169	HUMAN10977	m:n	587.8499755859375	156.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A8	Q9NY64	HUMAN98489	m:n	645.25	152.0	yes	OMA All.May2026 (API)
YOL103W	ITR2	P30606	YEAST05526	SLC2A13	Q96QE2	HUMAN12013	m:n	922.3499755859375	123.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1D1	P51857	HUMAN91495	m:n	662.72998046875	102.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1E2	Q96JD6	HUMAN00092	m:n	733.8900146484375	103.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1C2	P52895	HUMAN00102	m:n	743.9199829101562	91.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1C3	P42330	HUMAN00109	m:n	744.8499755859375	90.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1C1	Q04828	HUMAN00099	m:n	754.27001953125	92.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1C8	Q5T2L2	HUMAN00110	m:n	755.3099975585938	91.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1B10	O60218	HUMAN91416	m:n	819.0700073242188	86.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1B1	P15121	HUMAN91413	m:n	847.3599853515625	86.0	yes	OMA All.May2026 (API)
YOR120W	GCY1	P14065	YEAST05535	AKR1A1	P14550	HUMAN49596	m:n	848.3900146484375	86.0	yes	OMA All.May2026 (API)
YOL038W	PRE6	P40303	YEAST05536	PSMA8	Q8TAA3	HUMAN37965	1:n	1199.52001953125	56.0	yes	OMA All.May2026 (API)
YOL038W	PRE6	P40303	YEAST05536	PSMA7	O14818	HUMAN57779	1:n	1265.4100341796875	54.0	yes	OMA All.May2026 (API)
YOL124C	TRM11	Q12463	YEAST05538	TRMT11	Q7Z4G4	HUMAN86386	1:1	930.6900024414062	116.0	yes	OMA All.May2026 (API)
YOR212W	STE4	P18851	YEAST05539	GNB2	P62879	HUMAN90369	1:n	900.9000244140625	100.0	yes	OMA All.May2026 (API)
YOR212W	STE4	P18851	YEAST05539	GNB1	P62873	HUMAN46932	1:n	920.010009765625	97.0	yes	OMA All.May2026 (API)
YOR212W	STE4	P18851	YEAST05539	GNB4	Q9HAV0	HUMAN73516	1:n	933.47998046875	95.0	yes	OMA All.May2026 (API)
YNL301C	RPL18B	P0CX50	YEAST05541	RPL18	Q07020	HUMAN44830	m:1	854.4500122070312	57.0	yes	OMA All.May2026 (API)
YOR181W	LAS17	Q12446	YEAST05542	WAS	P42768	HUMAN100497	1:n	343.0799865722656	198.0	yes	OMA All.May2026 (API)
YOR181W	LAS17	Q12446	YEAST05542	WASL	O00401	HUMAN91111	1:n	347.3900146484375	199.0	yes	OMA All.May2026 (API)
YOR335C	ALA1	P40825	YEAST05544	AARS1	P49588	HUMAN29430	1:1	3704.8701171875	71.0	yes	OMA All.May2026 (API)
YOL122C	SMF1	P38925	YEAST05550	SLC11A1	P49279	HUMAN66904	m:n	643.3400268554688	127.0	yes	OMA All.May2026 (API)
YOL122C	SMF1	P38925	YEAST05550	SLC11A2	P49281	HUMAN12672	m:n	718.75	124.0	yes	OMA All.May2026 (API)
YOR157C	PUP1	P25043	YEAST05552	PSMB7	Q99436	HUMAN98371	1:1	1166.6500244140625	57.0	yes	OMA All.May2026 (API)
YOL107W		Q12239	YEAST05553	TMEM115	Q12893	HUMAN70267	1:1	241.32000732421875	173.0	yes	OMA All.May2026 (API)
YOR274W	MOD5	P07884	YEAST05554	TRIT1	Q9H3H1	HUMAN49025	1:1	774.5700073242188	112.0	yes	OMA All.May2026 (API)
YOR207C	RET1	P22276	YEAST05561	POLR3B	Q9NW08	HUMAN15131	1:1	6272.52978515625	46.0	yes	OMA All.May2026 (API)
YOL005C	RPB11	P38902	YEAST05563	POLR2J2	Q9GZM3	HUMAN90564	1:n	422.8599853515625	72.0	yes	OMA All.May2026 (API)
YOL005C	RPB11	P38902	YEAST05563	POLR2J2	Q9GZM3	HUMAN90569	1:n	422.8599853515625	72.0	yes	OMA All.May2026 (API)
YOL005C	RPB11	P38902	YEAST05563	POLR2J	P52435	HUMAN90530	1:n	449.0899963378906	69.0	yes	OMA All.May2026 (API)
YOL034W	SMC5	Q08204	YEAST05570	SMC5	Q8IY18	HUMAN97230	1:1	1282.2099609375	142.0	yes	OMA All.May2026 (API)
YOL039W	RPP2A	P05319	YEAST05573	RPLP2	P05387	HUMAN03728	m:1	445.19000244140625	59.0	yes	OMA All.May2026 (API)
YOL090W	MSH2	P25847	YEAST05575	MSH2	P43246	HUMAN62562	1:1	2668.31005859375	85.0	yes	OMA All.May2026 (API)
YOR271C	FSF1	Q12029	YEAST05576	SFXN3	Q9BWM7	HUMAN02576	1:n	779.6599731445312	107.0	yes	OMA All.May2026 (API)
YOR271C	FSF1	Q12029	YEAST05576	SFXN1	Q9H9B4	HUMAN82347	1:n	809.25	106.0	yes	OMA All.May2026 (API)
YOR271C	FSF1	Q12029	YEAST05576	SFXN5	Q8TD22	HUMAN63234	1:n	859.25	97.0	yes	OMA All.May2026 (API)
YOR173W	DCS2	Q12123	YEAST05577	DCPS	Q96C86	HUMAN10168	m:1	579.5599975585938	105.0	yes	OMA All.May2026 (API)
YOR009W	TIR4	Q12218	YEAST05590	MUC21	Q5SSG8	HUMAN83830	1:1	444.7200012207031	104.0	yes	OMA All.May2026 (API)
YOR204W	DED1	P06634	YEAST05591	DDX3Y	O15523	HUMAN103059	m:1	2479.14990234375	51.0	yes	OMA All.May2026 (API)
YOR036W	PEP12	P32854	YEAST05594	STX7	O15400	HUMAN86546	1:n	280.95001220703125	135.0	yes	OMA All.May2026 (API)
YOR036W	PEP12	P32854	YEAST05594	STX12	Q86Y82	HUMAN48389	1:n	291.5400085449219	129.0	yes	OMA All.May2026 (API)
YOR048C	RAT1	Q02792	YEAST05596	XRN2	Q9H0D6	HUMAN56292	1:1	2488.52001953125	71.0	yes	OMA All.May2026 (API)
YOR085W	OST3	P48439	YEAST05600	TUSC3	Q13454	HUMAN92630	1:n	248.1999969482422	185.0	yes	OMA All.May2026 (API)
YOR085W	OST3	P48439	YEAST05600	MAGT1	Q9H0U3	HUMAN101376	1:n	275.32000732421875	168.0	yes	OMA All.May2026 (API)
YOR159C	SME1	Q12330	YEAST05602	SNRPE	P62304	HUMAN54281	1:1	367.4100036621094	62.0	yes	OMA All.May2026 (API)
YOR112W	CEX1	Q12453	YEAST05605	SCYL1	Q96KG9	HUMAN07149	1:1	365.4200134277344	176.0	yes	OMA All.May2026 (API)
YOR251C	TUM1	Q08686	YEAST05613	TST	Q16762	HUMAN60347	1:n	438.239990234375	134.0	yes	OMA All.May2026 (API)
YOR251C	TUM1	Q08686	YEAST05613	MPST	P25325	HUMAN60351	1:n	536.260009765625	128.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A47	Q6Q0C1	HUMAN21190	m:n	336.3800048828125	158.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A48	Q6ZT89	HUMAN80869	m:n	344.7099914550781	146.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A29	Q8N8R3	HUMAN21180	m:n	365.3500061035156	138.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A20	O43772	HUMAN69911	m:n	402.7699890136719	140.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A15	Q9Y619	HUMAN16845	m:n	417.6600036621094	133.0	yes	OMA All.May2026 (API)
YOR130C	ORT1	Q12375	YEAST05615	SLC25A2	Q9BXI2	HUMAN81336	m:n	430.1099853515625	135.0	yes	OMA All.May2026 (API)
YOR119C	RIO1	Q12196	YEAST05616	RIOK1	Q9BRS2	HUMAN83044	1:1	1104.0699462890625	79.0	yes	OMA All.May2026 (API)
YOR004W	UTP23	Q12339	YEAST05624	UTP23	Q9BRU9	HUMAN95273	1:1	367.6499938964844	127.0	yes	OMA All.May2026 (API)
YOR330C	MIP1	P15801	YEAST05631	POLG	P54098	HUMAN24956	1:1	2318.169921875	97.0	yes	OMA All.May2026 (API)
YOR142W	LSC1	P53598	YEAST05633	SUCLG1	P53597	HUMAN63501	1:1	1528.3900146484375	51.0	yes	OMA All.May2026 (API)
YOR002W	ALG6	Q12001	YEAST05638	ALG6	Q9Y672	HUMAN50217	1:1	1122.489990234375	104.0	yes	OMA All.May2026 (API)
YOR298C-A	MBF1	O14467	YEAST05640	EDF1	O60869	HUMAN99355	1:1	476.3500061035156	81.0	yes	OMA All.May2026 (API)
YOL069W	NUF2	P33895	YEAST05641	NUF2	Q9BZD4	HUMAN53368	1:1	183.89999389648438	197.0	yes	OMA All.May2026 (API)
YOL094C	RFC4	P40339	YEAST05648	RFC2	P35250	HUMAN89355	1:1	1749.8199462890625	48.0	yes	OMA All.May2026 (API)
YOR122C	PFY1	P07274	YEAST05649	PFN4	Q8NHR9	HUMAN61736	1:1	231.77999877929688	136.0	yes	OMA All.May2026 (API)
YOR256C	TRE2	Q08693	YEAST05650	NAALADL2	Q58DX5	HUMAN73453	1:1	189.1999969482422	244.0	yes	OMA All.May2026 (API)
YOR196C	LIP5	P32875	YEAST05653	LIAS	O43766	HUMAN75277	1:1	1671.3800048828125	51.0	yes	OMA All.May2026 (API)
YOR369C	RPS12	P48589	YEAST05658	RPS12	P25398	HUMAN86589	1:1	500.3900146484375	59.0	yes	OMA All.May2026 (API)
YOR260W	GCD1	P09032	YEAST05661	EIF2B3	Q9NR50	HUMAN49522	1:1	324.989990234375	183.0	yes	OMA All.May2026 (API)
YOL042W	NGL1	Q08213	YEAST05665	CNOT6L	H0Y9Z5	HUMAN76100	1:1	279.1300048828125	155.0	yes	OMA All.May2026 (API)
YOR316C	COT1	P32798	YEAST05666	SLC30A7	Q8NEW0	HUMAN50947	m:n	451.32000732421875	131.0	yes	OMA All.May2026 (API)
YOR316C	COT1	P32798	YEAST05666	SLC30A10	Q6XR72	HUMAN54768	m:n	719.4299926757812	116.0	yes	OMA All.May2026 (API)
YOR316C	COT1	P32798	YEAST05666	SLC30A1	Q9Y6M5	HUMAN54642	m:n	793.4299926757812	112.0	yes	OMA All.May2026 (API)
YOR326W	MYO2	P19524	YEAST05667	MYO5C	Q9NQX4	HUMAN23143	1:1	2951.469970703125	88.0	yes	OMA All.May2026 (API)
YOR332W	VMA4	P22203	YEAST05671	ATP6V1E2	Q96A05	HUMAN62501	1:1	512.3499755859375	110.0	yes	OMA All.May2026 (API)
YOL002C	IZH2	Q12442	YEAST05672	ADIPOR1	Q96A54	HUMAN54226	m:n	653.4199829101562	121.0	yes	OMA All.May2026 (API)
YOL002C	IZH2	Q12442	YEAST05672	ADIPOR2	Q86V24	HUMAN10412	m:n	673.8400268554688	122.0	yes	OMA All.May2026 (API)
YOR243C	PUS7	Q08647	YEAST05674	PUS7	Q96PZ0	HUMAN90673	1:1	1290.8800048828125	96.0	yes	OMA All.May2026 (API)
YOR126C	IAH1	P41734	YEAST05675	IAH1	Q2TAA2	HUMAN61478	1:1	332.510009765625	129.0	yes	OMA All.May2026 (API)
YOL113W	SKM1	Q12469	YEAST05684	PAK2	Q13177	HUMAN74248	1:n	1341.8199462890625	75.0	yes	OMA All.May2026 (API)
YOL113W	SKM1	Q12469	YEAST05684	PAK1	Q13153	HUMAN08378	1:n	1399.219970703125	81.0	yes	OMA All.May2026 (API)
YOL071W	SDH5	Q08230	YEAST05698	SDHAF2	F5GYJ5	HUMAN06433	1:n	360.8699951171875	73.0	yes	OMA All.May2026 (API)
YOL071W	SDH5	Q08230	YEAST05698	SDHAF2	Q9NX18	HUMAN06436	1:n	360.8699951171875	73.0	yes	OMA All.May2026 (API)
YOR265W	RBL2	P48606	YEAST05706	TBCA	O75347	HUMAN79799	1:1	184.35000610351562	119.0	yes	OMA All.May2026 (API)
YOL127W	RPL25	P04456	YEAST05707	RPL23A	P62750	HUMAN32608	1:1	805.4000244140625	44.02170181274414	yes	OMA All.May2026 (API)
YOL142W	RRP40	Q08285	YEAST05709	EXOSC3	Q9NQT5	HUMAN97070	1:1	405.6099853515625	111.0	yes	OMA All.May2026 (API)
YOR317W	FAA1	P30624	YEAST05712	FACL4	Q8TAF6	HUMAN101831	m:n	1031.030029296875	130.0	yes	OMA All.May2026 (API)
YOR317W	FAA1	P30624	YEAST05712	ACSL3	O95573	HUMAN67208	m:n	1033.43994140625	129.0	yes	OMA All.May2026 (API)
YOL049W	GSH2	Q08220	YEAST05717	GSS	P48637	HUMAN56634	1:1	860.1500244140625	115.0	yes	OMA All.May2026 (API)
YOL114C		Q12322	YEAST05723	MRPL58	Q14197	HUMAN36110	1:1	254.8000030517578	122.0	yes	OMA All.May2026 (API)
YOL059W	GPD2	P41911	YEAST05727	GPD1L	Q8N335	HUMAN69018	m:n	1104.77001953125	88.0	yes	OMA All.May2026 (API)
YOL059W	GPD2	P41911	YEAST05727	GPD1	P21695	HUMAN12601	m:n	1213.800048828125	80.0	yes	OMA All.May2026 (API)
YOR375C	GDH1	P07262	YEAST05731	GLUD1	P00367	HUMAN02043	m:n	379.3999938964844	156.0	yes	OMA All.May2026 (API)
YOR375C	GDH1	P07262	YEAST05731	GLUD2	P49448	HUMAN102049	m:n	380.95001220703125	156.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A47	Q6Q0C1	HUMAN21190	m:n	330.95001220703125	136.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A48	Q6ZT89	HUMAN80869	m:n	331.8299865722656	147.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A29	Q8N8R3	HUMAN21180	m:n	349.94000244140625	131.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A2	Q9BXI2	HUMAN81336	m:n	434.2300109863281	138.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A15	Q9Y619	HUMAN16845	m:n	463.7200012207031	131.0	yes	OMA All.May2026 (API)
YOR100C	CRC1	Q12289	YEAST05732	SLC25A20	O43772	HUMAN69911	m:n	580.0399780273438	125.0	yes	OMA All.May2026 (API)
YOL012C	HTZ1	Q12692	YEAST05734	H2AZ2	Q71UI9	HUMAN88840	1:n	768.489990234375	34.56760025024414	yes	OMA All.May2026 (API)
YOL012C	HTZ1	Q12692	YEAST05734	H2AZ1	P0C0S5	HUMAN76739	1:n	769.969970703125	33.81610107421875	yes	OMA All.May2026 (API)
YOR026W	BUB3	P26449	YEAST05735	BUB3	O43684	HUMAN03283	1:1	381.5899963378906	132.0	yes	OMA All.May2026 (API)
YOR250C	CLP1	Q08685	YEAST05737	CLP1	E9PL17	HUMAN06067	1:1	398.4100036621094	163.0	yes	OMA All.May2026 (API)
YOR272W	YTM1	Q12024	YEAST05739	WDR12	Q9GZL7	HUMAN66463	1:1	550.530029296875	135.0	yes	OMA All.May2026 (API)
YOL016C	CMK2	P22517	YEAST05743	CAMK1G	Q96NX5	HUMAN54562	1:1	836.1599731445312	98.0	yes	OMA All.May2026 (API)
YOR007C	SGT2	Q12118	YEAST05744	SGTB	Q96EQ0	HUMAN79389	1:n	428.0	98.0	yes	OMA All.May2026 (API)
YOR007C	SGT2	Q12118	YEAST05744	SGTA	O43765	HUMAN39646	1:n	460.19000244140625	108.0	yes	OMA All.May2026 (API)
YOR361C	PRT1	P06103	YEAST05748	EIF3B	P55884	HUMAN87630	1:1	1276.1500244140625	119.0	yes	OMA All.May2026 (API)
YOR234C	RPL33B	P41056	YEAST05753	RPL35A	P18077	HUMAN74371	m:1	439.7200012207031	70.0	yes	OMA All.May2026 (API)
YOL097C	WRS1	Q12109	YEAST05760	WARS1	P23381	HUMAN21192	1:1	1935.52001953125	61.0	yes	OMA All.May2026 (API)
YOR164C	GET4	Q12125	YEAST05761	GET4	Q7L5D6	HUMAN87541	1:1	252.41000366210938	149.0	yes	OMA All.May2026 (API)
YOR175C	ALE1	Q08548	YEAST05762	MBOAT2	Q6ZWT7	HUMAN61450	1:1	671.1799926757812	146.0	yes	OMA All.May2026 (API)
YOL010W	RCL1	Q08096	YEAST05773	RCL1	Q9Y2P8	HUMAN96355	1:1	878.9500122070312	108.0	yes	OMA All.May2026 (API)
YOL125W	TRM13	Q12383	YEAST05776	TRMT13	Q9NUP7	HUMAN50912	1:1	497.4599914550781	119.0	yes	OMA All.May2026 (API)
YOL004W	SIN3	P22579	YEAST05777	SIN3A	Q96ST3	HUMAN24346	1:1	1695.0799560546875	108.0	yes	OMA All.May2026 (API)
YOL033W	MSE1	P48525	YEAST05784	EARS2	Q5JPH6	HUMAN27261	1:1	1004.1799926757812	108.0	yes	OMA All.May2026 (API)
YOR116C	RPO31	P04051	YEAST05786	POLR3A	O14802	HUMAN01884	1:1	5688.81005859375	68.0	yes	OMA All.May2026 (API)
YOR145C	PNO1	Q99216	YEAST05788	PNO1	Q9NRX1	HUMAN63033	1:1	1078.6700439453125	45.0	yes	OMA All.May2026 (API)
YOR168W	GLN4	P13188	YEAST05797	QARS1	P47897	HUMAN69969	1:1	1895.47998046875	100.0	yes	OMA All.May2026 (API)
YOR226C	ISU2	Q12056	YEAST05798	ISCU	Q9H1K1	HUMAN15208	m:1	918.22998046875	30.97010040283203	yes	OMA All.May2026 (API)
YOR241W	MET7	Q08645	YEAST05801	FPGS	Q05932	HUMAN98594	1:1	1120.239990234375	89.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	DGAT2L6	Q6ZPD8	HUMAN101098	1:n	595.3699951171875	119.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	AWAT2	Q6E213	HUMAN101093	1:n	600.3400268554688	119.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	MOGAT3	Q86VF5	HUMAN90456	1:n	684.3400268554688	110.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	AWAT1	Q58HT5	HUMAN101099	1:n	686.4000244140625	113.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	DGAT2	Q96PD7	HUMAN08303	1:n	705.0599975585938	111.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	MOGAT1	Q96PD6	HUMAN67207	1:n	743.3499755859375	113.0	yes	OMA All.May2026 (API)
YOR245C	DGA1	Q08650	YEAST05802	MOGAT2	Q3SYC2	HUMAN08297	1:n	783.0999755859375	111.0	yes	OMA All.May2026 (API)
YOL145C	CTR9	P89105	YEAST05810	CTR9	Q6PD62	HUMAN04648	1:1	657.3400268554688	175.0	yes	OMA All.May2026 (API)
YOL156W	HXT11	P54862	YEAST05811	SLC2A10	O95528	HUMAN57391	m:n	295.3800048828125	175.0	yes	OMA All.May2026 (API)
YOL156W	HXT11	P54862	YEAST05811	SLC2A9	Q9NRM0	HUMAN74893	m:n	372.6600036621094	198.0	yes	OMA All.May2026 (API)
YOL156W	HXT11	P54862	YEAST05811	SLC2A7	Q6PXP3	HUMAN47322	m:n	390.79998779296875	169.0	yes	OMA All.May2026 (API)
YOL156W	HXT11	P54862	YEAST05811	SLC2A5	P22732	HUMAN47323	m:n	410.4100036621094	176.0	yes	OMA All.May2026 (API)
