yeast_systematic	yeast_common	yeast_uniprot	human_symbol	human_uniprot	ortholog_type	cluster_id	cluster_score	yeast_confidence	human_confidence	source
YHL003C	LAG1	P38703	CERS2	Q96G23	m:n	1623	86	1.0	1.0	InParanoid9
YHL003C	LAG1	P38703	CERS4	Q9HA82	m:n	1623	86	1.0	0.428	InParanoid9
YLR241W	CSC1	Q06538	TMEM63A	O94886	m:n	1624	86	1.0	1.0	InParanoid9
YLR241W	CSC1	Q06538	TMEM63B	Q5T3F8	m:n	1624	86	1.0	0.536	InParanoid9
YLR241W	CSC1	Q06538	TMEM63C	Q9P1W3	m:n	1624	86	1.0	0.33	InParanoid9
YNL312W	RFA2	P26754	RPA2	P15927	m:n	1625	86	1.0	1.0	InParanoid9
YNL312W	RFA2	P26754	RPA4	Q13156	m:n	1625	86	1.0	0.27	InParanoid9
YNL153C	GIM3	P53900	PFDN4	Q9NQP4	1:1	1626	86	1.0	1.0	InParanoid9
YPL162C		Q12042	STIMATE	Q86TL2	1:1	1627	86	1.0	1.0	InParanoid9
YPR140W	TAZ1	Q06510	TAFAZZIN	Q16635	1:1	1628	86	1.0	1.0	InParanoid9
YOR036W	PEP12	P32854	STX7	O15400	m:n	1629	85	1.0	1.0	InParanoid9
YOR036W	PEP12	P32854	STX12	Q86Y82	m:n	1629	85	1.0	1.0	InParanoid9
YKL193C	SDS22	P36047	PPP1R7	Q15435	1:1	1630	85	1.0	1.0	InParanoid9
YBR223C	TDP1	P38319	TDP1	Q9NUW8	1:1	1631	85	1.0	1.0	InParanoid9
YPR182W	SMX3	P54999	SNRPF	P62306	1:1	1632	85	1.0	1.0	InParanoid9
YLR200W	YKE2	P52553	PFDN6	O15212	1:1	1633	85	1.0	1.0	InParanoid9
YJL104W	PAM16	P42949	PAM16	Q9Y3D7	1:1	1634	85	1.0	1.0	InParanoid9
YNL024C	EFM6	P53970	METTL21EP	A6NDL7	m:n	1635	84	1.0	0.122	InParanoid9
YNL024C	EFM6	P53970	METTL21A	Q8WXB1	m:n	1635	84	1.0	1.0	InParanoid9
YNL024C	EFM6	P53970	EEF1AKMT3	Q96AZ1	m:n	1635	84	1.0	0.207	InParanoid9
YNL024C	EFM6	P53970	VCPKMT	Q9H867	m:n	1635	84	1.0	0.065	InParanoid9
YDR125C	ECM18	Q04623	ABHD4	Q8TB40	m:n	1636	84	0.36	1.0	InParanoid9
YDR125C	ECM18	Q04623	ABHD5	Q8WTS1	m:n	1636	84	0.36	0.493	InParanoid9
YLR099C	ICT1	Q12385	ABHD4	Q8TB40	m:n	1636	84	1.0	1.0	InParanoid9
YLR099C	ICT1	Q12385	ABHD5	Q8WTS1	m:n	1636	84	1.0	0.493	InParanoid9
YML118W	NGL3	Q03210	PDE12	Q6L8Q7	m:n	1637	84	1.0	1.0	InParanoid9
YMR285C	NGL2	Q03264	PDE12	Q6L8Q7	m:n	1637	84	0.32	1.0	InParanoid9
YLR333C	RPS25B	P0C0T4	RPS25	P62851	m:n	1638	84	0.979	1.0	InParanoid9
YGR027C	RPS25A	Q3E792	RPS25	P62851	m:n	1638	84	1.0	1.0	InParanoid9
YGL232W	TAN1	P53072	THUMPD1	Q9NXG2	1:1	1639	84	1.0	1.0	InParanoid9
YOR224C	RPB8	P20436	POLR2H	P52434	1:1	1640	84	1.0	1.0	InParanoid9
YDL116W	NUP84	P52891	NUP107	P57740	1:1	1641	84	1.0	1.0	InParanoid9
YOR103C	OST2	P46964	DAD1	P61803	1:1	1642	84	1.0	1.0	InParanoid9
YDR510W	SMT3	Q12306	SUMO1P1	G2XKQ0	m:n	1643	83	1.0	1.0	InParanoid9
YDR510W	SMT3	Q12306	SUMO3	P55854	m:n	1643	83	1.0	0.09	InParanoid9
YDR510W	SMT3	Q12306	SUMO2	P61956	m:n	1643	83	1.0	0.066	InParanoid9
YDR510W	SMT3	Q12306	SUMO1	P63165	m:n	1643	83	1.0	0.779	InParanoid9
YMR020W	FMS1	P50264	KDM1A	O60341	m:n	1644	83	1.0	0.056	InParanoid9
YMR020W	FMS1	P50264	PAOX	Q6QHF9	m:n	1644	83	1.0	1.0	InParanoid9
YMR020W	FMS1	P50264	SMOX	Q9NWM0	m:n	1644	83	1.0	0.292	InParanoid9
YOR085W	OST3	P48439	TUSC3	Q13454	m:n	1645	83	1.0	0.657	InParanoid9
YOR085W	OST3	P48439	MAGT1	Q9H0U3	m:n	1645	83	1.0	1.0	InParanoid9
YIL008W	URM1	P40554	URM1	Q9BTM9	1:1	1646	83	1.0	1.0	InParanoid9
YHR058C	MED6	P38782	MED6	O75586	1:1	1647	83	1.0	1.0	InParanoid9
YMR161W	HLJ1	P48353	DNAJB6	O75190	m:n	1648	82	1.0	0.455	InParanoid9
YMR161W	HLJ1	P48353	DNAJB2	P25686	m:n	1648	82	1.0	0.284	InParanoid9
YMR161W	HLJ1	P48353	DNAJB7	Q7Z6W7	m:n	1648	82	1.0	0.269	InParanoid9
YMR161W	HLJ1	P48353	DNAJB8	Q8NHS0	m:n	1648	82	1.0	1.0	InParanoid9
YMR161W	HLJ1	P48353	DNAJB3	Q8WWF6	m:n	1648	82	1.0	0.188	InParanoid9
YKR053C	YSR3	P23501	SGPP2	Q8IWX5	m:n	1649	82	1.0	1.0	InParanoid9
YKR053C	YSR3	P23501	SGPP1	Q9BX95	m:n	1649	82	1.0	1.0	InParanoid9
YJL134W	LCB3	P47013	SGPP2	Q8IWX5	m:n	1649	82	1.0	1.0	InParanoid9
YJL134W	LCB3	P47013	SGPP1	Q9BX95	m:n	1649	82	1.0	1.0	InParanoid9
YOR236W	DFR1	P07807	DHFR	P00374	m:n	1650	82	1.0	1.0	InParanoid9
YOR236W	DFR1	P07807	DHFR2	Q86XF0	m:n	1650	82	1.0	0.874	InParanoid9
YER146W	LSM5	P40089	LSM5	Q9Y4Y9	1:1	1651	82	1.0	1.0	InParanoid9
YBR198C	TAF5	P38129	TAF5L	O75529	1:1	1652	82	1.0	1.0	InParanoid9
YML036W	CGI121	Q03705	TPRKB	Q9Y3C4	1:1	1653	82	1.0	1.0	InParanoid9
YOR020C	HSP10	P38910	HSPE1	P61604	1:1	1654	82	1.0	1.0	InParanoid9
YFL017C	GNA1	P43577	GNPNAT1	Q96EK6	1:1	1655	82	1.0	1.0	InParanoid9
YCR037C	PHO87	P25360	SLC13A2	Q13183	m:n	1656	81	0.657	0.496	InParanoid9
YCR037C	PHO87	P25360	SLC13A5	Q86YT5	m:n	1656	81	0.657	1.0	InParanoid9
YCR037C	PHO87	P25360	SLC13A3	Q8WWT9	m:n	1656	81	0.657	0.439	InParanoid9
YCR037C	PHO87	P25360	SLC13A1	Q9BZW2	m:n	1656	81	0.657	1.0	InParanoid9
YCR037C	PHO87	P25360	SLC13A4	Q9UKG4	m:n	1656	81	0.657	0.452	InParanoid9
YNR013C	PHO91	P27514	SLC13A2	Q13183	m:n	1656	81	1.0	0.496	InParanoid9
YNR013C	PHO91	P27514	SLC13A5	Q86YT5	m:n	1656	81	1.0	1.0	InParanoid9
YNR013C	PHO91	P27514	SLC13A3	Q8WWT9	m:n	1656	81	1.0	0.439	InParanoid9
YNR013C	PHO91	P27514	SLC13A1	Q9BZW2	m:n	1656	81	1.0	1.0	InParanoid9
YNR013C	PHO91	P27514	SLC13A4	Q9UKG4	m:n	1656	81	1.0	0.452	InParanoid9
YJL198W	PHO90	P39535	SLC13A2	Q13183	m:n	1656	81	1.0	0.496	InParanoid9
YJL198W	PHO90	P39535	SLC13A5	Q86YT5	m:n	1656	81	1.0	1.0	InParanoid9
YJL198W	PHO90	P39535	SLC13A3	Q8WWT9	m:n	1656	81	1.0	0.439	InParanoid9
YJL198W	PHO90	P39535	SLC13A1	Q9BZW2	m:n	1656	81	1.0	1.0	InParanoid9
YJL198W	PHO90	P39535	SLC13A4	Q9UKG4	m:n	1656	81	1.0	0.452	InParanoid9
YKR018C		P36114	TTC39A	Q5SRH9	m:n	1657	81	0.652	0.069	InParanoid9
YKR018C		P36114	TTC39B	Q5VTQ0	m:n	1657	81	0.652	0.107	InParanoid9
YKR018C		P36114	TTC39C	Q8N584	m:n	1657	81	0.652	1.0	InParanoid9
YJL082W	IML2	P47031	TTC39A	Q5SRH9	m:n	1657	81	1.0	0.069	InParanoid9
YJL082W	IML2	P47031	TTC39B	Q5VTQ0	m:n	1657	81	1.0	0.107	InParanoid9
YJL082W	IML2	P47031	TTC39C	Q8N584	m:n	1657	81	1.0	1.0	InParanoid9
YMR203W	TOM40	P23644	TOMM40	O96008	m:n	1658	81	1.0	1.0	InParanoid9
YMR203W	TOM40	P23644	TOMM40L	Q969M1	m:n	1658	81	1.0	0.525	InParanoid9
YHR172W	SPC97	P38863	TUBGCP3	Q96CW5	m:n	1659	81	1.0	0.074	InParanoid9
YHR172W	SPC97	P38863	TUBGCP2	Q9BSJ2	m:n	1659	81	1.0	1.0	InParanoid9
YDL004W	ATP16	Q12165	ATP5F1D	P30049	1:1	1660	81	1.0	1.0	InParanoid9
YHL031C	GOS1	P38736	GOSR1	O95249	1:1	1661	81	1.0	1.0	InParanoid9
YKR074W	AIM29	P36154	C2orf76	Q3KRA6	1:1	1662	81	1.0	1.0	InParanoid9
YNL155W	CUZ1	P53899	ZFAND1	Q8TCF1	1:1	1663	81	1.0	1.0	InParanoid9
YMR274C	RCE1	Q03530	RCE1	Q9Y256	1:1	1664	81	1.0	1.0	InParanoid9
YDR165W	TRM82	Q03774	WDR4	P57081	1:1	1665	81	1.0	1.0	InParanoid9
YIR035C	NRE1	P40579	HSD11B1	P28845	m:n	1666	80	1.0	1.0	InParanoid9
YIR035C	NRE1	P40579	HSD11B1L	Q7Z5J1	m:n	1666	80	1.0	0.232	InParanoid9
YIR036C	IRC24	P40580	HSD11B1	P28845	m:n	1666	80	0.415	1.0	InParanoid9
YIR036C	IRC24	P40580	HSD11B1L	Q7Z5J1	m:n	1666	80	0.415	0.232	InParanoid9
YMR028W	TAP42	Q04372	IGBP1C	A0A1W2PR95	m:n	1667	80	1.0	0.827	InParanoid9
YMR028W	TAP42	Q04372	IGBP1	P78318	m:n	1667	80	1.0	1.0	InParanoid9
YDR235W	PRP42	Q03776	PRPF39	Q86UA1	1:1	1668	80	1.0	1.0	InParanoid9
YKL095W	YJU2	P28320	YJU2B	P13994	1:1	1669	80	1.0	1.0	InParanoid9
YLR097C	HRT3	Q12347	FBXO9	Q9UK97	1:1	1670	80	1.0	1.0	InParanoid9
YPL064C	CWC27	Q02770	CWC27	Q6UX04	1:1	1671	80	1.0	1.0	InParanoid9
YJL189W	RPL39	P04650	RPL39	P62891	m:n	1672	79	1.0	1.0	InParanoid9
YJL189W	RPL39	P04650	RPL39P5	Q59GN2	m:n	1672	79	1.0	0.871	InParanoid9
YJL189W	RPL39	P04650	RPL39L	Q96EH5	m:n	1672	79	1.0	0.742	InParanoid9
YMR222C	FSH2	Q05015	OVCA2	Q8WZ82	m:n	1673	79	0.279	1.0	InParanoid9
YOR280C	FSH3	Q99369	OVCA2	Q8WZ82	m:n	1673	79	1.0	1.0	InParanoid9
YAL049C	AIM2	P39721	CMBL	Q96DG6	1:1	1674	79	1.0	1.0	InParanoid9
YLR066W	SPC3	Q12133	SPCS3	P61009	1:1	1675	79	1.0	1.0	InParanoid9
YLR239C	LIP2	Q06005	LIPT2	A6NK58	1:1	1676	79	1.0	1.0	InParanoid9
YDR311W	TFB1	P32776	GTF2H1	P32780	1:1	1677	79	1.0	1.0	InParanoid9
YER044C	ERG28	P40030	ERG28	Q9UKR5	1:1	1678	79	1.0	1.0	InParanoid9
YER048W-A	ISD11	Q6Q560	LYRM4	Q9HD34	1:1	1679	79	1.0	1.0	InParanoid9
YLR100W	ERG27	Q12452	HSD17B7	P56937	1:1	1680	79	1.0	1.0	InParanoid9
YKL021C	MAK11	P20484	PAK1IP1	Q9NWT1	1:1	1681	79	1.0	1.0	InParanoid9
YBL071W-A	KTI11	Q3E840	DPH3	Q96FX2	m:n	1682	78	1.0	1.0	InParanoid9
YBL071W-A	KTI11	Q3E840	DPH3P1	Q9H4G8	m:n	1682	78	1.0	0.75	InParanoid9
YGR080W	TWF1	P53250	TWF1	Q12792	m:n	1683	78	1.0	0.656	InParanoid9
YGR080W	TWF1	P53250	TWF2	Q6IBS0	m:n	1683	78	1.0	1.0	InParanoid9
YKL094W	YJU3	P28321	MGLL	Q99685	1:1	1684	78	1.0	1.0	InParanoid9
YNL248C	RPA49	Q01080	POLR1E	Q9GZS1	1:1	1685	78	1.0	1.0	InParanoid9
YEL003W	GIM4	P40005	PFDN2	Q9UHV9	1:1	1686	78	1.0	1.0	InParanoid9
YDR382W	RPP2B	P02400	RPLP2	P05387	1:1	1687	78	1.0	1.0	InParanoid9
YER004W	FMP52	P40008	HTATIP2	Q9BUP3	1:1	1688	78	1.0	1.0	InParanoid9
YNL148C	ALF1	P53904	TBCB	Q99426	1:1	1689	78	1.0	1.0	InParanoid9
YAL022C	FUN26	P31381	SLC29A2	Q14542	m:n	1690	77	1.0	0.163	InParanoid9
YAL022C	FUN26	P31381	SLC29A1	Q99808	m:n	1690	77	1.0	0.211	InParanoid9
YAL022C	FUN26	P31381	SLC29A3	Q9BZD2	m:n	1690	77	1.0	1.0	InParanoid9
YFL017W-A	SMX2	P40204	SNRPGP15	A8MWD9	m:n	1691	77	1.0	0.895	InParanoid9
YFL017W-A	SMX2	P40204	SNRPG	P62308	m:n	1691	77	1.0	1.0	InParanoid9
YGR208W	SER2	P42941	PSPH	P78330	1:1	1692	77	1.0	1.0	InParanoid9
YER134C		P40081	MDP1	Q86V88	1:1	1693	77	1.0	1.0	InParanoid9
YDR246W	TRS23	Q03784	TRAPPC4	Q9Y296	1:1	1694	77	1.0	1.0	InParanoid9
YEL063C	CAN1	P04817	SLC7A4	O43246	m:n	1695	76	0.224	1.0	InParanoid9
YEL063C	CAN1	P04817	SLC7A14	Q8TBB6	m:n	1695	76	0.224	1.0	InParanoid9
YGR191W	HIP1	P06775	SLC7A4	O43246	m:n	1695	76	1.0	1.0	InParanoid9
YGR191W	HIP1	P06775	SLC7A14	Q8TBB6	m:n	1695	76	1.0	1.0	InParanoid9
YOR348C	PUT4	P15380	SLC7A4	O43246	m:n	1695	76	0.206	1.0	InParanoid9
YOR348C	PUT4	P15380	SLC7A14	Q8TBB6	m:n	1695	76	0.206	1.0	InParanoid9
YKR039W	GAP1	P19145	SLC7A4	O43246	m:n	1695	76	0.456	1.0	InParanoid9
YKR039W	GAP1	P19145	SLC7A14	Q8TBB6	m:n	1695	76	0.456	1.0	InParanoid9
YCL025C	AGP1	P25376	SLC7A4	O43246	m:n	1695	76	1.0	1.0	InParanoid9
YCL025C	AGP1	P25376	SLC7A14	Q8TBB6	m:n	1695	76	1.0	1.0	InParanoid9
YNL268W	LYP1	P32487	SLC7A4	O43246	m:n	1695	76	0.242	1.0	InParanoid9
YNL268W	LYP1	P32487	SLC7A14	Q8TBB6	m:n	1695	76	0.242	1.0	InParanoid9
YBR068C	BAP2	P38084	SLC7A4	O43246	m:n	1695	76	0.492	1.0	InParanoid9
YBR068C	BAP2	P38084	SLC7A14	Q8TBB6	m:n	1695	76	0.492	1.0	InParanoid9
YBR069C	TAT1	P38085	SLC7A4	O43246	m:n	1695	76	0.441	1.0	InParanoid9
YBR069C	TAT1	P38085	SLC7A14	Q8TBB6	m:n	1695	76	0.441	1.0	InParanoid9
YBR132C	AGP2	P38090	SLC7A4	O43246	m:n	1695	76	0.131	1.0	InParanoid9
YBR132C	AGP2	P38090	SLC7A14	Q8TBB6	m:n	1695	76	0.131	1.0	InParanoid9
YOL020W	TAT2	P38967	SLC7A4	O43246	m:n	1695	76	0.347	1.0	InParanoid9
YOL020W	TAT2	P38967	SLC7A14	Q8TBB6	m:n	1695	76	0.347	1.0	InParanoid9
YNL270C	ALP1	P38971	SLC7A4	O43246	m:n	1695	76	0.217	1.0	InParanoid9
YNL270C	ALP1	P38971	SLC7A14	Q8TBB6	m:n	1695	76	0.217	1.0	InParanoid9
YDR046C	BAP3	P41815	SLC7A4	O43246	m:n	1695	76	0.469	1.0	InParanoid9
YDR046C	BAP3	P41815	SLC7A14	Q8TBB6	m:n	1695	76	0.469	1.0	InParanoid9
YFL055W	AGP3	P43548	SLC7A4	O43246	m:n	1695	76	0.17	1.0	InParanoid9
YFL055W	AGP3	P43548	SLC7A14	Q8TBB6	m:n	1695	76	0.17	1.0	InParanoid9
YDR508C	GNP1	P48813	SLC7A4	O43246	m:n	1695	76	0.668	1.0	InParanoid9
YDR508C	GNP1	P48813	SLC7A14	Q8TBB6	m:n	1695	76	0.668	1.0	InParanoid9
YPL265W	DIP5	P53388	SLC7A4	O43246	m:n	1695	76	0.229	1.0	InParanoid9
YPL265W	DIP5	P53388	SLC7A14	Q8TBB6	m:n	1695	76	0.229	1.0	InParanoid9
YDR160W	SSY1	Q03770	SLC7A4	O43246	m:n	1695	76	0.123	1.0	InParanoid9
YDR160W	SSY1	Q03770	SLC7A14	Q8TBB6	m:n	1695	76	0.123	1.0	InParanoid9
YPL274W	SAM3	Q08986	SLC7A4	O43246	m:n	1695	76	0.347	1.0	InParanoid9
YPL274W	SAM3	Q08986	SLC7A14	Q8TBB6	m:n	1695	76	0.347	1.0	InParanoid9
YLL061W	MMP1	Q12372	SLC7A4	O43246	m:n	1695	76	0.311	1.0	InParanoid9
YLL061W	MMP1	Q12372	SLC7A14	Q8TBB6	m:n	1695	76	0.311	1.0	InParanoid9
YAL007C	ERP2	P39704	TMED1	Q13445	m:n	1696	76	1.0	0.438	InParanoid9
YAL007C	ERP2	P39704	TMED5	Q9Y3A6	m:n	1696	76	1.0	1.0	InParanoid9
YAL007C	ERP2	P39704	TMED7	Q9Y3B3	m:n	1696	76	1.0	1.0	InParanoid9
YAL007C	ERP2	P39704	TMED3	Q9Y3Q3	m:n	1696	76	1.0	0.552	InParanoid9
YOR016C	ERP4	Q12450	TMED1	Q13445	m:n	1696	76	1.0	0.438	InParanoid9
YOR016C	ERP4	Q12450	TMED5	Q9Y3A6	m:n	1696	76	1.0	1.0	InParanoid9
YOR016C	ERP4	Q12450	TMED7	Q9Y3B3	m:n	1696	76	1.0	1.0	InParanoid9
YOR016C	ERP4	Q12450	TMED3	Q9Y3Q3	m:n	1696	76	1.0	0.552	InParanoid9
YDR411C	DFM1	Q12743	DERL3	Q96Q80	m:n	1697	76	1.0	0.725	InParanoid9
YDR411C	DFM1	Q12743	DERL1	Q9BUN8	m:n	1697	76	1.0	0.165	InParanoid9
YDR411C	DFM1	Q12743	DERL2	Q9GZP9	m:n	1697	76	1.0	1.0	InParanoid9
YKR080W	MTD1	Q02046	MTHFD2	P13995	m:n	1698	76	1.0	0.641	InParanoid9
YKR080W	MTD1	Q02046	MTHFD2L	Q9H903	m:n	1698	76	1.0	1.0	InParanoid9
YHR051W	COX6	P00427	COX5A	P20674	1:1	1699	76	1.0	1.0	InParanoid9
YIR012W	SQT1	P35184	AAMP	Q13685	1:1	1700	76	1.0	1.0	InParanoid9
YNL261W	ORC5	P50874	ORC5	O43913	1:1	1701	76	1.0	1.0	InParanoid9
YJR122W	IBA57	P47158	IBA57	Q5T440	1:1	1702	76	1.0	1.0	InParanoid9
YFL007W	BLM10	P43583	PSME4	Q14997	1:1	1703	76	1.0	1.0	InParanoid9
YIL110W	HPM1	P40481	METTL18	O95568	1:1	1704	76	1.0	1.0	InParanoid9
YDR088C	SLU7	Q02775	SLU7	O95391	1:1	1705	75	1.0	1.0	InParanoid9
YOL114C		Q12322	MRPL58	Q14197	1:1	1706	75	1.0	1.0	InParanoid9
YJR063W	RPA12	P32529	POLR1H	Q9P1U0	1:1	1707	75	1.0	1.0	InParanoid9
YMR284W	YKU70	P32807	XRCC6	P12956	1:1	1708	75	1.0	1.0	InParanoid9
YMR234W	RNH1	Q04740	RNASEH1	O60930	1:1	1709	75	1.0	1.0	InParanoid9
YML077W	BET5	Q03630	TRAPPC1	Q9Y5R8	1:1	1710	75	1.0	1.0	InParanoid9
YCR052W	RSC6	P25632	SMARCD3	Q6STE5	m:n	1711	74	0.103	1.0	InParanoid9
YCR052W	RSC6	P25632	SMARCD2	Q92925	m:n	1711	74	0.103	0.68	InParanoid9
YCR052W	RSC6	P25632	SMARCD1	Q96GM5	m:n	1711	74	0.103	1.0	InParanoid9
YNR023W	SNF12	P53628	SMARCD3	Q6STE5	m:n	1711	74	1.0	1.0	InParanoid9
YNR023W	SNF12	P53628	SMARCD2	Q92925	m:n	1711	74	1.0	0.68	InParanoid9
YNR023W	SNF12	P53628	SMARCD1	Q96GM5	m:n	1711	74	1.0	1.0	InParanoid9
YBR260C	RGD1	P38339	ARHGAP29	Q52LW3	m:n	1712	74	1.0	1.0	InParanoid9
YBR260C	RGD1	P38339	ARHGAP45	Q92619	m:n	1712	74	1.0	0.21	InParanoid9
YBR260C	RGD1	P38339	GMIP	Q9P107	m:n	1712	74	1.0	0.159	InParanoid9
YLR284C	ECI1	Q05871	ECI2	O75521	m:n	1713	74	0.382	1.0	InParanoid9
YLR284C	ECI1	Q05871	CDYL2	Q8N8U2	m:n	1713	74	0.382	0.141	InParanoid9
YOR180C	DCI1	Q08558	ECI2	O75521	m:n	1713	74	1.0	1.0	InParanoid9
YOR180C	DCI1	Q08558	CDYL2	Q8N8U2	m:n	1713	74	1.0	0.141	InParanoid9
YPL196W	OXR1	Q08952	TLDC2	A0PJX2	1:1	1714	74	1.0	1.0	InParanoid9
YLR438C-A	LSM3	P57743	LSM3	P62310	1:1	1715	74	1.0	1.0	InParanoid9
YGR074W	SMD1	Q02260	SNRPD1	P62314	1:1	1716	74	1.0	1.0	InParanoid9
YEL053C	MAK10	Q02197	NAA35	Q5VZE5	1:1	1717	74	1.0	1.0	InParanoid9
YOL107W		Q12239	TMEM115	Q12893	1:1	1718	74	1.0	1.0	InParanoid9
YOR319W	HSH49	Q99181	PABPC1L2A; PABPC1L2B	Q5JQF8	1:1	1719	74	1.0	1.0	InParanoid9
YBR231C	SWC5	P38326	CFDP1	Q9UEE9	1:1	1720	74	1.0	1.0	InParanoid9
YNL041C	COG6	P53959	COG6	Q9Y2V7	1:1	1721	74	1.0	1.0	InParanoid9
YBR265W	TSC10	P38342	KDSR	Q06136	1:1	1722	74	1.0	1.0	InParanoid9
YKL154W	SRP102	P36057	SRPRB	Q9Y5M8	1:1	1723	74	1.0	1.0	InParanoid9
YMR010W	ANY1	Q03687	SLC66A2	Q8N2U9	1:1	1724	74	1.0	1.0	InParanoid9
YIL113W	SDP1	P40479	DUSP14	O95147	m:n	1725	73	1.0	1.0	InParanoid9
YIL113W	SDP1	P40479	DUSP28	Q4G0W2	m:n	1725	73	1.0	0.068	InParanoid9
YIL113W	SDP1	P40479	DUSP18	Q8NEJ0	m:n	1725	73	1.0	0.381	InParanoid9
YIL113W	SDP1	P40479	DUSP26	Q9BV47	m:n	1725	73	1.0	0.062	InParanoid9
YIL113W	SDP1	P40479	DUSP21	Q9H596	m:n	1725	73	1.0	0.336	InParanoid9
YNR008W	LRO1	P40345	LCAT	P04180	m:n	1726	73	1.0	1.0	InParanoid9
YNR008W	LRO1	P40345	PLA2G15	Q8NCC3	m:n	1726	73	1.0	0.379	InParanoid9
YHR029C	YHI9	P38765	PBLD	P30039	1:1	1727	73	1.0	1.0	InParanoid9
YHR072W-A	NOP10	Q6Q547	NOP10	Q9NPE3	1:1	1728	73	1.0	1.0	InParanoid9
YGL018C	JAC1	P53193	HSCB	Q8IWL3	1:1	1729	73	1.0	1.0	InParanoid9
YOR287C	RRP36	Q12481	RRP36	Q96EU6	1:1	1730	73	1.0	1.0	InParanoid9
YJR001W	AVT1	P47082	SLC32A1	Q9H598	1:1	1731	73	1.0	1.0	InParanoid9
YGL077C	HNM1	P19807	SLC7A1	P30825	m:n	1732	72	0.111	1.0	InParanoid9
YGL077C	HNM1	P19807	SLC7A2	P52569	m:n	1732	72	0.111	1.0	InParanoid9
YGL077C	HNM1	P19807	SLC7A3	Q8WY07	m:n	1732	72	0.111	0.554	InParanoid9
YDL210W	UGA4	P32837	SLC7A1	P30825	m:n	1732	72	1.0	1.0	InParanoid9
YDL210W	UGA4	P32837	SLC7A2	P52569	m:n	1732	72	1.0	1.0	InParanoid9
YDL210W	UGA4	P32837	SLC7A3	Q8WY07	m:n	1732	72	1.0	0.554	InParanoid9
YDR182W	CDC1	P40986	MPPE1	Q53F39	1:1	1733	72	1.0	1.0	InParanoid9
YPL243W	SRP68	P38687	SRP68	Q9UHB9	1:1	1734	72	1.0	1.0	InParanoid9
YGL231C	EMC4	P53073	EMC4	Q5J8M3	1:1	1735	72	1.0	1.0	InParanoid9
YCL008C	STP22	P25604	TSG101	Q99816	1:1	1736	72	1.0	1.0	InParanoid9
YKL192C	ACP1	P32463	NDUFAB1	O14561	1:1	1737	72	1.0	1.0	InParanoid9
YER039C	HVG1	P0CE11	SLC35D4	Q24JQ0	m:n	1738	71	0.523	1.0	InParanoid9
YGL225W	VRG4	P40107	SLC35D4	Q24JQ0	m:n	1738	71	1.0	1.0	InParanoid9
YOR260W	GCD1	P09032	EIF2B3	Q9NR50	1:1	1739	71	1.0	1.0	InParanoid9
YGR006W	PRP18	P33411	PRPF18	Q99633	1:1	1740	71	1.0	1.0	InParanoid9
YNL124W	NAF1	P53919	NAF1	Q96HR8	1:1	1741	71	1.0	1.0	InParanoid9
YIL065C	FIS1	P40515	FIS1	Q9Y3D6	1:1	1742	71	1.0	1.0	InParanoid9
YPL046C	ELC1	Q03071	ELOC	Q15369	1:1	1743	71	1.0	1.0	InParanoid9
YJL072C	PSF2	P40359	GINS2	Q9Y248	1:1	1744	71	1.0	1.0	InParanoid9
YDR529C	QCR7	P00128	UQCRB	P14927	1:1	1745	71	1.0	1.0	InParanoid9
YNL182C	IPI3	P53877	WDR18	Q9BV38	1:1	1746	71	1.0	1.0	InParanoid9
YDR513W	GRX2	P17695	GLRX2	Q9NS18	m:n	1747	70	1.0	1.0	InParanoid9
YCL035C	GRX1	P25373	GLRX2	Q9NS18	m:n	1747	70	0.407	1.0	InParanoid9
YBR014C	GRX7	P38068	GLRX2	Q9NS18	m:n	1747	70	1.0	1.0	InParanoid9
YDL010W	GRX6	Q12438	GLRX2	Q9NS18	m:n	1747	70	0.237	1.0	InParanoid9
YJR116W	TDA4	P47153	TLCD4	Q96MV1	m:n	1748	70	1.0	1.0	InParanoid9
YPR114W		Q06107	TLCD4	Q96MV1	m:n	1748	70	0.057	1.0	InParanoid9
YHR005C-A	TIM10	P87108	TIMM10	P62072	1:1	1749	70	1.0	1.0	InParanoid9
YNL253W	TEX1	P53851	THOC3	Q96J01	1:1	1750	70	1.0	1.0	InParanoid9
YBR257W	POP4	P38336	POP4	O95707	1:1	1751	70	1.0	1.0	InParanoid9
YAR008W	SEN34	P39707	TSEN34	Q9BSV6	1:1	1752	70	1.0	1.0	InParanoid9
YHR121W	LSM12	P38828	LSM12	Q3MHD2	1:1	1753	70	1.0	1.0	InParanoid9
YLR074C	BUD20	Q08004	ZNF593	O00488	1:1	1754	70	1.0	1.0	InParanoid9
YNL175C	NOP13	P53883	HNRNPDL	O14979	m:n	1755	69	1.0	0.512	InParanoid9
YNL175C	NOP13	P53883	HNRNPA1	P09651	m:n	1755	69	1.0	0.194	InParanoid9
YNL175C	NOP13	P53883	HNRNPA2B1	P22626	m:n	1755	69	1.0	0.207	InParanoid9
YNL175C	NOP13	P53883	HNRNPA3	P51991	m:n	1755	69	1.0	0.219	InParanoid9
YNL175C	NOP13	P53883	HNRNPA0	Q13151	m:n	1755	69	1.0	0.101	InParanoid9
YNL175C	NOP13	P53883	HNRNPD	Q14103	m:n	1755	69	1.0	1.0	InParanoid9
